title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
me and mrs. jones,Billy Paul,spotify:track:6Ro2z4RtAUew9Kz2HZWZUi,0.294,0.528,8,-10.01,1,0.0471,0.234,0.0,0.147,0.452,200.813,audio_features,6Ro2z4RtAUew9Kz2HZWZUi,https://api.spotify.com/v1/tracks/6Ro2z4RtAUew9Kz2HZWZUi,https://api.spotify.com/v1/audio-analysis/6Ro2z4RtAUew9Kz2HZWZUi,284907,3
"get up, stand up",Bob Marley & The Wailers,spotify:track:5MVW8uIuNuL7CQ0RyyogHI,0.825,0.546,6,-9.518,0,0.386,0.321,5.13e-05,0.068,0.866,148.246,audio_features,5MVW8uIuNuL7CQ0RyyogHI,https://api.spotify.com/v1/tracks/5MVW8uIuNuL7CQ0RyyogHI,https://api.spotify.com/v1/audio-analysis/5MVW8uIuNuL7CQ0RyyogHI,221933,4
also sprach zarathustra,Deodato,spotify:track:10Zbcuxvlig5qUDmuGgEcL,0.556,0.669,5,-11.8,1,0.0379,0.771,0.851,0.0924,0.594,100.836,audio_features,10Zbcuxvlig5qUDmuGgEcL,https://api.spotify.com/v1/tracks/10Zbcuxvlig5qUDmuGgEcL,https://api.spotify.com/v1/audio-analysis/10Zbcuxvlig5qUDmuGgEcL,541173,4
"bad, bad leroy brown",Jim Croce,spotify:track:1O0xeZrBDbq7HPREdmYUYK,0.697,0.676,7,-10.742,1,0.0402,0.706,0.0,0.0824,0.852,148.072,audio_features,1O0xeZrBDbq7HPREdmYUYK,https://api.spotify.com/v1/tracks/1O0xeZrBDbq7HPREdmYUYK,https://api.spotify.com/v1/audio-analysis/1O0xeZrBDbq7HPREdmYUYK,182240,4
blockbuster,Sweet,spotify:track:6BU33g1GBGk1eWdax2Rpmh,0.543,0.887,11,-5.331,1,0.0696,0.00337,0.859,0.917,0.644,127.199,audio_features,6BU33g1GBGk1eWdax2Rpmh,https://api.spotify.com/v1/tracks/6BU33g1GBGk1eWdax2Rpmh,https://api.spotify.com/v1/audio-analysis/6BU33g1GBGk1eWdax2Rpmh,192760,4
brother louie,The Stories,spotify:track:2qAg7cD6QpsmpZABHBjwEe,0.705,0.366,4,-13.775,0,0.0273,0.0786,3.56e-05,0.0865,0.905,104.011,audio_features,2qAg7cD6QpsmpZABHBjwEe,https://api.spotify.com/v1/tracks/2qAg7cD6QpsmpZABHBjwEe,https://api.spotify.com/v1/audio-analysis/2qAg7cD6QpsmpZABHBjwEe,235943,4
celluloid heroes,The Kinks,spotify:track:3XsuyqZ3gJYvB8DTebUdht,0.441,0.421,2,-14.177,1,0.043,0.785,0.00102,0.0844,0.386,123.214,audio_features,3XsuyqZ3gJYvB8DTebUdht,https://api.spotify.com/v1/tracks/3XsuyqZ3gJYvB8DTebUdht,https://api.spotify.com/v1/audio-analysis/3XsuyqZ3gJYvB8DTebUdht,381233,4
charly,Santabarbara,spotify:track:1IiO4go1NERDsQE6AeGodZ,0.608,0.364,4,-11.896,1,0.0303,0.779,0.0,0.167,0.458,119.992,audio_features,1IiO4go1NERDsQE6AeGodZ,https://api.spotify.com/v1/tracks/1IiO4go1NERDsQE6AeGodZ,https://api.spotify.com/v1/audio-analysis/1IiO4go1NERDsQE6AeGodZ,203093,4
china grove - 2006 remaster,The Doobie Brothers,spotify:track:3xTx1hQmlVN0tT9Al3GW4k,0.632,0.761,9,-14.665,1,0.0433,0.224,0.00052,0.0908,0.663,144.939,audio_features,3xTx1hQmlVN0tT9Al3GW4k,https://api.spotify.com/v1/tracks/3xTx1hQmlVN0tT9Al3GW4k,https://api.spotify.com/v1/audio-analysis/3xTx1hQmlVN0tT9Al3GW4k,194973,4
dirty ol' man,The Three Degrees,spotify:track:2svNxzjcNhy1U9JhaxAaQa,0.677,0.72,9,-7.172,0,0.0317,0.491,0.00182,0.435,0.782,118.288,audio_features,2svNxzjcNhy1U9JhaxAaQa,https://api.spotify.com/v1/tracks/2svNxzjcNhy1U9JhaxAaQa,https://api.spotify.com/v1/audio-analysis/2svNxzjcNhy1U9JhaxAaQa,275747,4
do the strand,Roxy Music,spotify:track:1A0W57IYYJh0i8G9SNuuBk,0.441,0.947,2,-4.951,1,0.0769,0.0064,0.141,0.146,0.435,136.985,audio_features,1A0W57IYYJh0i8G9SNuuBk,https://api.spotify.com/v1/tracks/1A0W57IYYJh0i8G9SNuuBk,https://api.spotify.com/v1/audio-analysis/1A0W57IYYJh0i8G9SNuuBk,242600,4
do you love me?,Sharif Dean,spotify:track:4XB0lm4SVQLbZU8g4u8w12,0.55,0.429,5,-11.025,0,0.0261,0.41,4.8e-05,0.18,0.511,82.216,audio_features,4XB0lm4SVQLbZU8g4u8w12,https://api.spotify.com/v1/tracks/4XB0lm4SVQLbZU8g4u8w12,https://api.spotify.com/v1/audio-analysis/4XB0lm4SVQLbZU8g4u8w12,219640,4
donna,10cc,spotify:track:5zd2y6lNhYIazfOPbOo8pq,0.726,0.575,0,-6.621,0,0.0282,0.234,0.0305,0.151,0.447,105.696,audio_features,5zd2y6lNhYIazfOPbOo8pq,https://api.spotify.com/v1/tracks/5zd2y6lNhYIazfOPbOo8pq,https://api.spotify.com/v1/audio-analysis/5zd2y6lNhYIazfOPbOo8pq,177960,1
down by the lazy river,The Osmonds,spotify:track:49ZAeWd40u4py51DpjEY8p,0.6,0.909,1,-5.154,0,0.0742,0.433,0.0,0.337,0.94,141.678,audio_features,49ZAeWd40u4py51DpjEY8p,https://api.spotify.com/v1/tracks/49ZAeWd40u4py51DpjEY8p,https://api.spotify.com/v1/audio-analysis/49ZAeWd40u4py51DpjEY8p,163093,4
dreams are ten a penny,John Kincade,spotify:track:277wSs8NDp0YiPtosa5Pxn,0.561,0.737,0,-8.253,1,0.0403,0.028,0.0,0.268,0.793,109.707,audio_features,277wSs8NDp0YiPtosa5Pxn,https://api.spotify.com/v1/tracks/277wSs8NDp0YiPtosa5Pxn,https://api.spotify.com/v1/audio-analysis/277wSs8NDp0YiPtosa5Pxn,158960,4
eres tú,Mocedades,spotify:track:08HeIb9BidFjKROf9ptln0,0.415,0.428,2,-9.313,1,0.0254,0.132,0.0,0.297,0.652,81.352,audio_features,08HeIb9BidFjKROf9ptln0,https://api.spotify.com/v1/tracks/08HeIb9BidFjKROf9ptln0,https://api.spotify.com/v1/audio-analysis/08HeIb9BidFjKROf9ptln0,214573,4
feel the need in me,The Detroit Emeralds,spotify:track:0FPqnI3RXpWaBYD66q5ozl,0.777,0.384,11,-12.326,0,0.0543,0.209,3.04e-06,0.136,0.717,118.164,audio_features,0FPqnI3RXpWaBYD66q5ozl,https://api.spotify.com/v1/tracks/0FPqnI3RXpWaBYD66q5ozl,https://api.spotify.com/v1/audio-analysis/0FPqnI3RXpWaBYD66q5ozl,221933,4
feelin' stronger every day,Chicago,spotify:track:0tOCULBiOd2RcRSM2kJNhr,0.398,0.686,9,-12.142,0,0.0418,0.00455,0.0234,0.301,0.694,158.32,audio_features,0tOCULBiOd2RcRSM2kJNhr,https://api.spotify.com/v1/tracks/0tOCULBiOd2RcRSM2kJNhr,https://api.spotify.com/v1/audio-analysis/0tOCULBiOd2RcRSM2kJNhr,256773,4
get down,Gilbert O'Sullivan,spotify:track:1kX0JVbq1lG9VZNiLF3Bwz,0.77,0.888,1,-6.564,1,0.0342,0.511,8.39e-06,0.0472,0.919,124.659,audio_features,1kX0JVbq1lG9VZNiLF3Bwz,https://api.spotify.com/v1/tracks/1kX0JVbq1lG9VZNiLF3Bwz,https://api.spotify.com/v1/audio-analysis/1kX0JVbq1lG9VZNiLF3Bwz,159867,4
give me love (give me peace on earth),George Harrison,spotify:track:4XMRt4xFqLzGs4wDKkSSeu,0.373,0.57,5,-11.56,1,0.0441,0.497,0.0124,0.128,0.631,81.28,audio_features,4XMRt4xFqLzGs4wDKkSSeu,https://api.spotify.com/v1/tracks/4XMRt4xFqLzGs4wDKkSSeu,https://api.spotify.com/v1/audio-analysis/4XMRt4xFqLzGs4wDKkSSeu,215693,4
giving it all away,Roger Daltrey,spotify:track:4oagIqqxeeT4ehp7YjsiYn,0.317,0.563,5,-6.209,1,0.0376,0.454,0.000284,0.202,0.225,83.561,audio_features,4oagIqqxeeT4ehp7YjsiYn,https://api.spotify.com/v1/tracks/4oagIqqxeeT4ehp7YjsiYn,https://api.spotify.com/v1/audio-analysis/4oagIqqxeeT4ehp7YjsiYn,207813,4
grand hotel,Procol Harum,spotify:track:3nr5knI35dqBECTRUSECPH,0.289,0.509,7,-8.893,1,0.0379,0.181,0.305,0.144,0.178,116.595,audio_features,3nr5knI35dqBECTRUSECPH,https://api.spotify.com/v1/tracks/3nr5knI35dqBECTRUSECPH,https://api.spotify.com/v1/audio-analysis/3nr5knI35dqBECTRUSECPH,368560,4
harmony,Ray Conniff,spotify:track:7Caid6AhOeDpXAlimyPk1w,0.556,0.379,3,-15.324,1,0.0326,0.651,3.24e-06,0.668,0.76,110.766,audio_features,7Caid6AhOeDpXAlimyPk1w,https://api.spotify.com/v1/tracks/7Caid6AhOeDpXAlimyPk1w,https://api.spotify.com/v1/audio-analysis/7Caid6AhOeDpXAlimyPk1w,164347,4
hello hooray,Alice Cooper,spotify:track:2zyRVV93ijUwH1SyrPcTRR,0.328,0.497,0,-12.033,1,0.0286,0.0218,0.00519,0.487,0.265,94.567,audio_features,2zyRVV93ijUwH1SyrPcTRR,https://api.spotify.com/v1/tracks/2zyRVV93ijUwH1SyrPcTRR,https://api.spotify.com/v1/audio-analysis/2zyRVV93ijUwH1SyrPcTRR,258600,4
hurt,Bobby Vinton,spotify:track:1QJRD9wiAq0zQfGWMXgrmx,0.449,0.203,0,-16.025,1,0.0274,0.858,0.034,0.138,0.186,106.386,audio_features,1QJRD9wiAq0zQfGWMXgrmx,https://api.spotify.com/v1/tracks/1QJRD9wiAq0zQfGWMXgrmx,https://api.spotify.com/v1/audio-analysis/1QJRD9wiAq0zQfGWMXgrmx,178107,3
i'm just a singer (in a rock and roll band),The Moody Blues,spotify:track:7sXbG2xdtX18rHoXcGosFI,0.271,0.852,11,-12.719,0,0.0586,0.185,0.00203,0.0831,0.7,149.62,audio_features,7sXbG2xdtX18rHoXcGosFI,https://api.spotify.com/v1/tracks/7sXbG2xdtX18rHoXcGosFI,https://api.spotify.com/v1/audio-analysis/7sXbG2xdtX18rHoXcGosFI,257827,4
if you hold my hand,Donna Hightower,spotify:track:30uxKZ5o66HmdDCXwIH7TR,0.513,0.918,3,-6.099,0,0.0875,0.343,4.5e-05,0.783,0.458,101.829,audio_features,30uxKZ5o66HmdDCXwIH7TR,https://api.spotify.com/v1/tracks/30uxKZ5o66HmdDCXwIH7TR,https://api.spotify.com/v1/audio-analysis/30uxKZ5o66HmdDCXwIH7TR,214026,4
kodachrome,Paul Simon,spotify:track:3f0U5NaD1bCk8nmKpn2ZJY,0.592,0.705,1,-10.276,0,0.0287,0.0291,1.97e-05,0.0456,0.902,135.754,audio_features,3f0U5NaD1bCk8nmKpn2ZJY,https://api.spotify.com/v1/tracks/3f0U5NaD1bCk8nmKpn2ZJY,https://api.spotify.com/v1/audio-analysis/3f0U5NaD1bCk8nmKpn2ZJY,215400,4
la magdalena,Pablo Milanés,spotify:track:6QugbJPGfdYM5ncOEKyGYu,0.743,0.287,4,-11.187,1,0.0364,0.766,3.04e-05,0.153,0.557,111.014,audio_features,6QugbJPGfdYM5ncOEKyGYu,https://api.spotify.com/v1/tracks/6QugbJPGfdYM5ncOEKyGYu,https://api.spotify.com/v1/audio-analysis/6QugbJPGfdYM5ncOEKyGYu,248893,4
le lac majeur,Mort Shuman,spotify:track:3wj5HsmyumQl2qY3qTirYW,0.255,0.439,8,-10.394,1,0.0347,0.529,0.00324,0.0687,0.214,130.043,audio_features,3wj5HsmyumQl2qY3qTirYW,https://api.spotify.com/v1/tracks/3wj5HsmyumQl2qY3qTirYW,https://api.spotify.com/v1/audio-analysis/3wj5HsmyumQl2qY3qTirYW,326680,3
listen to what the man said - 2014 remaster,Wings,spotify:track:0SkpjIqhANcC2QQu8DIuwG,0.499,0.616,7,-8.325,1,0.0392,0.179,0.000151,0.552,0.622,113.254,audio_features,0SkpjIqhANcC2QQu8DIuwG,https://api.spotify.com/v1/tracks/0SkpjIqhANcC2QQu8DIuwG,https://api.spotify.com/v1/audio-analysis/0SkpjIqhANcC2QQu8DIuwG,240987,4
long haired lover from liverpool,Jimmy Osmond,spotify:track:3W3YFrguAWe4dHpC3uKHel,0.763,0.674,11,-5.842,1,0.0365,0.338,2.02e-06,0.0952,0.939,131.338,audio_features,3W3YFrguAWe4dHpC3uKHel,https://api.spotify.com/v1/tracks/3W3YFrguAWe4dHpC3uKHel,https://api.spotify.com/v1/audio-analysis/3W3YFrguAWe4dHpC3uKHel,132533,4
lyrics,Kayak,spotify:track:1hiK3tPEbiF5aqN7gLd2XR,0.364,0.107,0,-21.424,1,0.0375,0.834,0.0108,0.184,0.291,119.86,audio_features,1hiK3tPEbiF5aqN7gLd2XR,https://api.spotify.com/v1/tracks/1hiK3tPEbiF5aqN7gLd2XR,https://api.spotify.com/v1/audio-analysis/1hiK3tPEbiF5aqN7gLd2XR,118867,4
mammoth,Kayak,spotify:track:2BFFElEITqNuvygEFFKZt0,0.353,0.604,6,-11.618,1,0.0549,0.127,8.41e-06,0.862,0.523,123.055,audio_features,2BFFElEITqNuvygEFFKZt0,https://api.spotify.com/v1/tracks/2BFFElEITqNuvygEFFKZt0,https://api.spotify.com/v1/audio-analysis/2BFFElEITqNuvygEFFKZt0,176507,4
"maybe tomorrow, maybe tonight",Earth & Fire,spotify:track:4QGkmpL7J862ZYwCusgxie,0.479,0.616,2,-11.127,1,0.11,0.0555,0.0122,0.0599,0.665,126.443,audio_features,4QGkmpL7J862ZYwCusgxie,https://api.spotify.com/v1/tracks/4QGkmpL7J862ZYwCusgxie,https://api.spotify.com/v1/audio-analysis/4QGkmpL7J862ZYwCusgxie,193467,4
my friend the wind,Demis Roussos,spotify:track:3QPbpts7SUadpe02WjdLPH,0.424,0.808,10,-8.5,1,0.0929,0.0393,0.0,0.102,0.861,138.474,audio_features,3QPbpts7SUadpe02WjdLPH,https://api.spotify.com/v1/tracks/3QPbpts7SUadpe02WjdLPH,https://api.spotify.com/v1/audio-analysis/3QPbpts7SUadpe02WjdLPH,232240,4
my love,Paul McCartney,spotify:track:3oevkC3HQ2sxTwJ394MROY,0.417,0.359,5,-14.633,1,0.0363,0.532,0.000436,0.0646,0.136,119.998,audio_features,3oevkC3HQ2sxTwJ394MROY,https://api.spotify.com/v1/tracks/3oevkC3HQ2sxTwJ394MROY,https://api.spotify.com/v1/audio-analysis/3oevkC3HQ2sxTwJ394MROY,248067,4
paper roses,Marie Osmond,spotify:track:19ErwmP0jgtD889IXuE2xg,0.343,0.491,8,-11.465,1,0.0337,0.0982,3.92e-06,0.351,0.687,114.761,audio_features,19ErwmP0jgtD889IXuE2xg,https://api.spotify.com/v1/tracks/19ErwmP0jgtD889IXuE2xg,https://api.spotify.com/v1/audio-analysis/19ErwmP0jgtD889IXuE2xg,158227,4
paroles paroles,Dalida,spotify:track:4VvTGipG8YaF09z0kfGqaD,0.567,0.548,5,-9.727,0,0.0463,0.728,0.0,0.136,0.398,125.176,audio_features,4VvTGipG8YaF09z0kfGqaD,https://api.spotify.com/v1/tracks/4VvTGipG8YaF09z0kfGqaD,https://api.spotify.com/v1/audio-analysis/4VvTGipG8YaF09z0kfGqaD,245667,4
part of the union,Strawbs,spotify:track:4gAM42kOXFw9TJbSsRvWAj,0.623,0.725,5,-8.642,1,0.0323,0.382,0.0,0.071,0.889,77.492,audio_features,4gAM42kOXFw9TJbSsRvWAj,https://api.spotify.com/v1/tracks/4gAM42kOXFw9TJbSsRvWAj,https://api.spotify.com/v1/audio-analysis/4gAM42kOXFw9TJbSsRvWAj,175827,4
photograph,Ringo Starr,spotify:track:1hwN2eAwsXgktvw9Qe8TrP,0.617,0.696,4,-12.739,1,0.0282,0.0155,0.000199,0.108,0.9,111.136,audio_features,1hwN2eAwsXgktvw9Qe8TrP,https://api.spotify.com/v1/tracks/1hwN2eAwsXgktvw9Qe8TrP,https://api.spotify.com/v1/audio-analysis/1hwN2eAwsXgktvw9Qe8TrP,239760,4
power to all our friends,Cliff Richard,spotify:track:2iROmMd08yQs66eK4bHyNO,0.36,0.413,4,-9.966,1,0.037,0.782,0.0,0.315,0.629,180.243,audio_features,2iROmMd08yQs66eK4bHyNO,https://api.spotify.com/v1/tracks/2iROmMd08yQs66eK4bHyNO,https://api.spotify.com/v1/audio-analysis/2iROmMd08yQs66eK4bHyNO,183067,4
prisencolinensinainciusol,Adriano Celentano,spotify:track:05JZ5FjuflMEY9uq5ogBYF,0.787,0.638,8,-12.127,1,0.0673,0.332,1.18e-05,0.181,0.4,107.488,audio_features,05JZ5FjuflMEY9uq5ogBYF,https://api.spotify.com/v1/tracks/05JZ5FjuflMEY9uq5ogBYF,https://api.spotify.com/v1/audio-analysis/05JZ5FjuflMEY9uq5ogBYF,229068,4
ramblin' man,Allman Brothers Band,spotify:track:5cfYurP1XKldMBtvBBJiTs,0.349,0.692,1,-11.691,1,0.0338,0.462,0.00266,0.197,0.952,179.396,audio_features,5cfYurP1XKldMBtvBBJiTs,https://api.spotify.com/v1/tracks/5cfYurP1XKldMBtvBBJiTs,https://api.spotify.com/v1/audio-analysis/5cfYurP1XKldMBtvBBJiTs,288507,4
ring ring,ABBA,spotify:track:7geKeCnlCpBLAcGfG20og5,0.51,0.951,9,-5.285,1,0.0456,0.0177,1.51e-06,0.295,0.966,137.025,audio_features,7geKeCnlCpBLAcGfG20og5,https://api.spotify.com/v1/tracks/7geKeCnlCpBLAcGfG20og5,https://api.spotify.com/v1/audio-analysis/7geKeCnlCpBLAcGfG20og5,184400,4
roll over beethoven,Electric Light Orchestra,spotify:track:36mDXM4JS6ovRFGwSpK2KW,0.369,0.891,11,-8.892,0,0.26,0.0538,0.0013,0.0991,0.707,175.965,audio_features,36mDXM4JS6ovRFGwSpK2KW,https://api.spotify.com/v1/tracks/36mDXM4JS6ovRFGwSpK2KW,https://api.spotify.com/v1/audio-analysis/36mDXM4JS6ovRFGwSpK2KW,271907,4
satellite of love,Lou Reed,spotify:track:5WyuRWUcOOhAic0tj9Pl28,0.458,0.502,5,-10.186,1,0.0294,0.442,5.51e-06,0.299,0.571,121.861,audio_features,5WyuRWUcOOhAic0tj9Pl28,https://api.spotify.com/v1/tracks/5WyuRWUcOOhAic0tj9Pl28,https://api.spotify.com/v1/audio-analysis/5WyuRWUcOOhAic0tj9Pl28,221120,4
star star - remastered,The Rolling Stones,spotify:track:6NtmoPmjG21kb1JfoiMMXJ,0.565,0.95,0,-4.285,1,0.103,0.646,0.448,0.359,0.751,142.27,audio_features,6NtmoPmjG21kb1JfoiMMXJ,https://api.spotify.com/v1/tracks/6NtmoPmjG21kb1JfoiMMXJ,https://api.spotify.com/v1/audio-analysis/6NtmoPmjG21kb1JfoiMMXJ,263667,4
sweet silver anny,BZN,spotify:track:4cxqkAGY0OnkOPHxfvBgTJ,0.49,0.765,9,-10.928,1,0.158,0.0312,0.00606,0.288,0.809,125.292,audio_features,4cxqkAGY0OnkOPHxfvBgTJ,https://api.spotify.com/v1/tracks/4cxqkAGY0OnkOPHxfvBgTJ,https://api.spotify.com/v1/audio-analysis/4cxqkAGY0OnkOPHxfvBgTJ,202120,4
the day that curly billy shot down crazy sam mcgee - 2008 remaster,The Hollies,spotify:track:3dwvT66ZwtwlIZl3IISe6X,0.545,0.952,9,-6.089,1,0.0861,0.257,0.0,0.115,0.837,137.96,audio_features,3dwvT66ZwtwlIZl3IISe6X,https://api.spotify.com/v1/tracks/3dwvT66ZwtwlIZl3IISe6X,https://api.spotify.com/v1/audio-analysis/3dwvT66ZwtwlIZl3IISe6X,267493,4
the free electric band,Albert Hammond,spotify:track:2bbIswC2E2MMSSjcHFD17G,0.567,0.782,0,-9.107,1,0.0309,0.00135,0.0,0.331,0.716,98.879,audio_features,2bbIswC2E2MMSSjcHFD17G,https://api.spotify.com/v1/tracks/2bbIswC2E2MMSSjcHFD17G,https://api.spotify.com/v1/audio-analysis/2bbIswC2E2MMSSjcHFD17G,206707,4
the morning after - single version,Maureen McGovern,spotify:track:3gAdXCoPRBhIGRoa7XdyUq,0.392,0.449,11,-9.096,1,0.0277,0.518,0.0,0.431,0.398,80.223,audio_features,3gAdXCoPRBhIGRoa7XdyUq,https://api.spotify.com/v1/tracks/3gAdXCoPRBhIGRoa7XdyUq,https://api.spotify.com/v1/audio-analysis/3gAdXCoPRBhIGRoa7XdyUq,139227,4
the old-fashioned way,Charles Aznavour,spotify:track:6GeWZVrbNw4qOWZYY0VKdQ,0.507,0.362,8,-12.331,1,0.0298,0.723,2.86e-05,0.287,0.362,133.61,audio_features,6GeWZVrbNw4qOWZYY0VKdQ,https://api.spotify.com/v1/tracks/6GeWZVrbNw4qOWZYY0VKdQ,https://api.spotify.com/v1/audio-analysis/6GeWZVrbNw4qOWZYY0VKdQ,187867,4
the show,Dizzy Man's Band,spotify:track:35bjTJMxCrBU95D3ywwbk9,0.525,0.805,5,-5.972,0,0.0666,0.00185,0.0153,0.0725,0.72,140.264,audio_features,35bjTJMxCrBU95D3ywwbk9,https://api.spotify.com/v1/tracks/35bjTJMxCrBU95D3ywwbk9,https://api.spotify.com/v1/audio-analysis/35bjTJMxCrBU95D3ywwbk9,193853,4
tie a yellow ribbon round the ole oak tree (feat. tony orlando) - 1998 remastered,Dawn,spotify:track:12UzVR0M7asW2MHAZRJk0I,0.559,0.615,5,-12.27,1,0.0473,0.283,0.0,0.0957,0.68,87.601,audio_features,12UzVR0M7asW2MHAZRJk0I,https://api.spotify.com/v1/tracks/12UzVR0M7asW2MHAZRJk0I,https://api.spotify.com/v1/audio-analysis/12UzVR0M7asW2MHAZRJk0I,206253,4
tu te reconnaitras,Anne-Marie David,spotify:track:3682WlWtLmx44QNpB6Py4X,0.544,0.669,3,-4.314,0,0.0283,0.651,1.35e-06,0.178,0.462,100.473,audio_features,3682WlWtLmx44QNpB6Py4X,https://api.spotify.com/v1/tracks/3682WlWtLmx44QNpB6Py4X,https://api.spotify.com/v1/audio-analysis/3682WlWtLmx44QNpB6Py4X,159013,3
veerpont,Drs. P,spotify:track:6hcnTq2bYMuCnKZReRVd4q,0.507,0.243,1,-11.111,1,0.106,0.346,0.0,0.11,0.156,76.626,audio_features,6hcnTq2bYMuCnKZReRVd4q,https://api.spotify.com/v1/tracks/6hcnTq2bYMuCnKZReRVd4q,https://api.spotify.com/v1/audio-analysis/6hcnTq2bYMuCnKZReRVd4q,276267,3
we were all wounded at wounded knee,Redbone,spotify:track:3YUK2GVrHksgzgkYdYVnMf,0.891,0.521,0,-10.353,0,0.034,0.173,2.09e-05,0.238,0.856,111.669,audio_features,3YUK2GVrHksgzgkYdYVnMf,https://api.spotify.com/v1/tracks/3YUK2GVrHksgzgkYdYVnMf,https://api.spotify.com/v1/audio-analysis/3YUK2GVrHksgzgkYdYVnMf,209840,4
why can't we live together,Timmy Thomas,spotify:track:5mBHcJ6yNXyYGLosWkuGqv,0.865,0.614,6,-9.983,0,0.0347,0.877,0.818,0.0817,0.862,100.436,audio_features,5mBHcJ6yNXyYGLosWkuGqv,https://api.spotify.com/v1/tracks/5mBHcJ6yNXyYGLosWkuGqv,https://api.spotify.com/v1/audio-analysis/5mBHcJ6yNXyYGLosWkuGqv,289613,4
won't somebody dance with me,Lynsey De Paul,spotify:track:5EvTUMww2nqBhnOb0WvdMy,0.355,0.421,1,-11.585,0,0.0322,0.109,3.5e-05,0.0961,0.314,149.495,audio_features,5EvTUMww2nqBhnOb0WvdMy,https://api.spotify.com/v1/tracks/5EvTUMww2nqBhnOb0WvdMy,https://api.spotify.com/v1/audio-analysis/5EvTUMww2nqBhnOb0WvdMy,235267,4
wonderful,Colin Blunstone,spotify:track:3ra6OExZIvvPticw3gu5Zd,0.528,0.335,9,-8.247,1,0.0338,0.252,1.56e-05,0.11,0.0774,94.364,audio_features,3ra6OExZIvvPticw3gu5Zd,https://api.spotify.com/v1/tracks/3ra6OExZIvvPticw3gu5Zd,https://api.spotify.com/v1/audio-analysis/3ra6OExZIvvPticw3gu5Zd,301920,4
you are the sunshine of my life,Stevie Wonder,spotify:track:0n2pjCIMKwHSXoYfEbYMfX,0.519,0.46,11,-14.53,1,0.0688,0.823,5.97e-05,0.243,0.675,132.082,audio_features,0n2pjCIMKwHSXoYfEbYMfX,https://api.spotify.com/v1/tracks/0n2pjCIMKwHSXoYfEbYMfX,https://api.spotify.com/v1/audio-analysis/0n2pjCIMKwHSXoYfEbYMfX,178200,4
you were my friend,Chi Coltrane,spotify:track:02P4Ux9JNCYA8TwAm4AcRW,0.44,0.421,5,-8.895,1,0.0581,0.199,4.38e-06,0.206,0.412,146.217,audio_features,02P4Ux9JNCYA8TwAm4AcRW,https://api.spotify.com/v1/tracks/02P4Ux9JNCYA8TwAm4AcRW,https://api.spotify.com/v1/audio-analysis/02P4Ux9JNCYA8TwAm4AcRW,222707,4
het dorp,Wim Sonneveld,spotify:track:3q0a21nZ31rOAk5p3UQaRG,0.368,0.32,7,-16.267,1,0.0437,0.752,0.000351,0.103,0.462,111.762,audio_features,3q0a21nZ31rOAk5p3UQaRG,https://api.spotify.com/v1/tracks/3q0a21nZ31rOAk5p3UQaRG,https://api.spotify.com/v1/audio-analysis/3q0a21nZ31rOAk5p3UQaRG,194400,4
killer queen,Queen,spotify:track:300YN8ebGB90nDuzgz0f3O,0.526,0.64,10,-6.374,1,0.0472,0.365,1.3e-06,0.0958,0.622,117.132,audio_features,300YN8ebGB90nDuzgz0f3O,https://api.spotify.com/v1/tracks/300YN8ebGB90nDuzgz0f3O,https://api.spotify.com/v1/audio-analysis/300YN8ebGB90nDuzgz0f3O,179356,4
she,Charles Aznavour,spotify:track:4OkZCr4yjDxr0ooim0Atb6,0.404,0.387,1,-9.701,1,0.0305,0.23,0.0,0.175,0.35,130.139,audio_features,4OkZCr4yjDxr0ooim0Atb6,https://api.spotify.com/v1/tracks/4OkZCr4yjDxr0ooim0Atb6,https://api.spotify.com/v1/audio-analysis/4OkZCr4yjDxr0ooim0Atb6,152240,4
love hurts,Nazareth,spotify:track:2BNNtshrN2ugvrNJflt56w,0.48,0.427,7,-7.961,1,0.0243,0.00315,0.00442,0.338,0.148,80.078,audio_features,2BNNtshrN2ugvrNJflt56w,https://api.spotify.com/v1/tracks/2BNNtshrN2ugvrNJflt56w,https://api.spotify.com/v1/audio-analysis/2BNNtshrN2ugvrNJflt56w,233293,4
"you're the first, the last, my everything - single version",Barry White,spotify:track:3ZYO0HGRFFdAGeb8o7F9KC,0.631,0.713,5,-7.124,1,0.0311,0.00204,0.000344,0.414,0.891,130.949,audio_features,3ZYO0HGRFFdAGeb8o7F9KC,https://api.spotify.com/v1/tracks/3ZYO0HGRFFdAGeb8o7F9KC,https://api.spotify.com/v1/audio-analysis/3ZYO0HGRFFdAGeb8o7F9KC,212907,4
tubular bells - pt. i,Mike Oldfield,spotify:track:7ERSQrRptZVM7q3VOdM7OL,0.374,0.219,4,-19.104,0,0.0343,0.564,0.56,0.114,0.0579,103.535,audio_features,7ERSQrRptZVM7q3VOdM7OL,https://api.spotify.com/v1/tracks/7ERSQrRptZVM7q3VOdM7OL,https://api.spotify.com/v1/audio-analysis/7ERSQrRptZVM7q3VOdM7OL,1561133,4
